Total packets,Total size,Mean size,Mean inter-arrival,Scenario
127,12216,96.18897638,0.001584397,0
145,14497,99.97931034,0.001632688,0
83,7880,94.93975904,0.00293972,0
95,9393,98.87368421,0.002314117,0
55,5371,97.65454545,0.004066204,0
193,18889,97.87046632,0.001122,0
79,7576,95.89873418,0.003070282,0
117,11663,99.68376068,0.00171806,0
119,11575,97.26890756,0.001925907,0
77,7495,97.33766234,0.003218605,0
160,15618,97.6125,0.001546906,0
103,10288,99.88349515,0.002339422,0
96,9325,97.13541667,0.002339074,0
126,12240,97.14285714,0.001790248,0
83,8147,98.15662651,0.002989061,0
78,7514,96.33333333,0.002774156,0
124,12240,98.70967742,0.001784187,0
141,13856,98.26950355,0.001472036,0
81,7761,95.81481481,0.003002025,0
127,12488,98.33070866,0.001664587,0
56,5476,97.78571429,0.003619818,0
177,17574,99.28813559,0.001345403,0
87,8260,94.94252874,0.002797895,0
81,7988,98.61728395,0.002506025,0
141,13865,98.33333333,0.0015363,0
97,9572,98.68041237,0.002412927,0
60,5477,91.28333333,0.004067288,0
42,4144,98.66666667,0.004888537,0
254,25100,98.81889764,0.000885411,0
105,10406,99.1047619,0.002337413,0
102,9701,95.10784314,0.002385446,0
79,7846,99.3164557,0.003162526,0
104,10119,97.29807692,0.00219834,0
9,649,72.11111111,0.024939125,0
10,594,59.4,0.026693778,0
38,3456,90.94736842,0.006146081,0
344,34184,99.37209302,0.000629032,0
112,10969,97.9375,0.00202745,0
105,10197,97.11428571,0.002303683,0
163,16184,99.28834356,0.001344284,0
82,7794,95.04878049,0.002458457,0
78,7497,96.11538462,0.002587377,0
116,11534,99.43103448,0.002080183,0
59,5504,93.28813559,0.00344131,0
119,11862,99.68067227,0.001719551,0
45,4379,97.31111111,0.005342864,0
235,22997,97.85957447,0.00101985,0
101,10119,100.1881188,0.00216678,0
72,7029,97.625,0.003128817,0
72,6793,94.34722222,0.003231479,0
213,20979,98.49295775,0.001159179,0
104,10342,99.44230769,0.002376223,0
74,6994,94.51351351,0.003060822,0
86,8393,97.59302326,0.002615553,0
167,16519,98.91616766,0.001482572,0
106,10493,98.99056604,0.002055095,0
109,10551,96.79816514,0.002289824,0
88,8597,97.69318182,0.002343103,0
54,5240,97.03703704,0.004519604,0
130,12786,98.35384615,0.001614488,0
127,12296,96.81889764,0.001581897,0
142,14175,99.82394366,0.001677787,0
77,7429,96.48051948,0.002727342,0
103,10045,97.52427184,0.002300598,0
55,5358,97.41818182,0.003699778,0
125,12033,96.264,0.001589484,0
177,17564,99.23163842,0.001319347,0
95,9108,95.87368421,0.002478851,0
118,11603,98.33050847,0.001831154,0
77,7600,98.7012987,0.003235592,0
154,14970,97.20779221,0.001602523,0
109,10731,98.44954128,0.002255472,0
95,9135,96.15789474,0.002629755,0
114,11193,98.18421053,0.002003487,0
84,8198,97.5952381,0.002966241,0
74,7208,97.40540541,0.003370356,0
69,6718,97.36231884,0.003260485,0
139,13511,97.20143885,0.001703014,0
148,14417,97.41216216,0.001396313,0
124,12231,98.63709677,0.001682366,0
58,5586,96.31034483,0.004199579,0
105,10197,97.11428571,0.001863106,0
166,16323,98.3313253,0.001425333,0
125,12124,96.992,0.001644742,0
83,8201,98.80722892,0.002438378,0
88,8281,94.10227273,0.002311483,0
58,5818,100.3103448,0.003886842,0
212,20596,97.1509434,0.001128626,0
117,11352,97.02564103,0.002104862,0
114,11131,97.64035088,0.002170053,0
84,7881,93.82142857,0.002899578,0
85,8256,97.12941176,0.002954298,0
153,14866,97.16339869,0.001571388,0
115,11254,97.86086957,0.00187064,0
117,11408,97.5042735,0.0017105,0
97,9573,98.69072165,0.002414479,0
75,7225,96.33333333,0.003321162,0
73,7060,96.71232877,0.003324319,0
135,13349,98.88148148,0.001522627,0
154,14973,97.22727273,0.001565634,0
80,7737,96.7125,0.002533165,0
118,11689,99.05932203,0.001856,0
63,6009,95.38095238,0.003300403,0
148,14693,99.27702703,0.001634245,0
120,11345,94.54166667,0.001816345,0
123,12153,98.80487805,0.001684361,0
78,7474,95.82051282,0.002830662,0
105,10208,97.21904762,0.002207462,0
113,11013,97.46017699,0.002187759,0
153,15122,98.83660131,0.001538434,0
116,11096,95.65517241,0.002118565,0
109,10732,98.4587156,0.002244454,0
66,6252,94.72727273,0.003401215,0
82,8021,97.81707317,0.002884951,0
183,17784,97.18032787,0.001221593,0
107,10589,98.96261682,0.002300274,0
73,6856,93.91780822,0.003145528,0
114,11233,98.53508772,0.001980513,0
51,4972,97.49019608,0.00400854,0
193,18876,97.80310881,0.001170854,0
82,8031,97.93902439,0.00255658,0
104,10135,97.45192308,0.002058806,0
119,11599,97.47058824,0.001873619,0
91,9040,99.34065934,0.002587478,0
86,8416,97.86046512,0.002866329,0
169,16456,97.37278107,0.001199756,0
76,7316,96.26315789,0.003035253,0
148,14684,99.21621622,0.001617796,0
77,7367,95.67532468,0.003255711,0
80,7672,95.9,0.003101443,0
176,17151,97.44886364,0.001389543,0
107,10600,99.06542056,0.002297934,0
109,10438,95.76146789,0.00208,0
112,10835,96.74107143,0.001965613,0
80,7669,95.8625,0.002639772,0
130,12701,97.7,0.001878977,0
112,10963,97.88392857,0.002197135,0
116,11327,97.64655172,0.002018783,0
80,7643,95.5375,0.002683785,0
115,11521,100.1826087,0.001940026,0
59,5441,92.22033898,0.004031155,0
192,19031,99.11979167,0.00112077,0
86,8183,95.15116279,0.002785506,0
130,12955,99.65384615,0.00169507,0
83,7924,95.46987952,0.002589561,0
97,9479,97.72164948,0.00249176,0
95,9159,96.41052632,0.001829362,0
164,16239,99.01829268,0.001434301,0
110,10639,96.71818182,0.00208122,0
110,10872,98.83636364,0.002256945,0
80,7612,95.15,0.003111013,0
80,7629,95.3625,0.003088354,0
162,16009,98.82098765,0.001550814,0
116,11294,97.36206897,0.001748513,0
113,10880,96.28318584,0.001916705,0
85,8331,98.01176471,0.002900476,0
82,8089,98.64634146,0.003059222,0
144,14138,98.18055556,0.001563846,0
82,7845,95.67073171,0.002639333,0
143,13992,97.84615385,0.001559542,0
81,7976,98.4691358,0.00300135,0
108,10430,96.57407407,0.002036963,0
92,8850,96.19565217,0.002709352,0
146,14505,99.34931507,0.001496524,0
80,7644,95.55,0.002812177,0
124,12050,97.17741935,0.001744846,0
80,7538,94.225,0.002862747,0
115,11537,100.3217391,0.001762026,0
35,3268,93.37142857,0.006429118,0
121,11735,96.98347107,0.001746258,0
213,21008,98.62910798,0.001049542,0
116,11294,97.36206897,0.002140713,0
71,6888,97.01408451,0.003254629,0
82,7817,95.32926829,0.00295542,0
129,12603,97.69767442,0.001891203,0
28,2458,87.78571429,0.008161185,0
83,8144,98.12048193,0.002889488,0
123,12140,98.69918699,0.001723074,0
64,6124,95.6875,0.003163159,0
94,9294,98.87234043,0.002481344,0
70,6607,94.38571429,0.003527913,0
58,5409,93.25862069,0.003516912,0
115,11523,100.2,0.002006149,0
142,13978,98.43661972,0.00141983,0
224,22331,99.69196429,0.001076955,0
106,10031,94.63207547,0.00189701,0
229,22785,99.49781659,0.000964781,0
125,12340,98.72,0.001825097,0
77,7427,96.45454545,0.003151987,0
81,7777,96.01234568,0.003075263,0
171,16814,98.32748538,0.001430447,0
105,10477,99.78095238,0.002344279,0
99,9693,97.90909091,0.002445184,0
102,9667,94.7745098,0.002245802,0
80,7832,97.9,0.002754228,0
80,7764,97.05,0.003021797,0
153,15086,98.60130719,0.001599079,0
129,12646,98.03100775,0.001844242,0
82,7824,95.41463415,0.002469691,0
114,11570,101.4912281,0.001975664,0
59,5421,91.88135593,0.004125672,0
165,16310,98.84848485,0.001281884,0
112,11008,98.28571429,0.002008261,0
126,12438,98.71428571,0.001773408,0
63,6067,96.3015873,0.003869984,0
92,8876,96.47826087,0.002199341,0
113,11067,97.9380531,0.001789482,0
133,13104,98.52631579,0.00171425,0
145,14133,97.46896552,0.001701694,0
99,9673,97.70707071,0.002508827,0
78,7532,96.56410256,0.003195468,0
76,7366,96.92105263,0.002905,0
177,17530,99.03954802,0.001363455,0
115,11248,97.80869565,0.001820877,0
110,10595,96.31818182,0.001970468,0
75,7495,99.93333333,0.003305095,0
56,5150,91.96428571,0.004311909,0
182,17930,98.51648352,0.001248785,0
80,7650,95.625,0.002979051,0
142,13980,98.45070423,0.001531596,0
80,7679,95.9875,0.002737342,0
103,10236,99.37864078,0.002087304,0
76,7137,93.90789474,0.00298088,0
184,18360,99.7826087,0.001254383,0
82,7803,95.15853659,0.002964728,0
122,12091,99.10655738,0.001596545,0
67,6321,94.34328358,0.003228727,0
123,12169,98.93495935,0.001993016,0
109,10534,96.64220183,0.002147528,0
156,15316,98.17948718,0.001435026,0
112,10703,95.5625,0.002133342,0
89,8668,97.39325843,0.002821602,0
76,7502,98.71052632,0.00304644,0
161,15768,97.9378882,0.001435025,0
113,10773,95.33628319,0.002165161,0
106,10533,99.36792453,0.002327038,0
78,7510,96.28205128,0.002798026,0
103,9990,96.99029126,0.002097961,0
76,7325,96.38157895,0.002845267,0
178,17372,97.59550562,0.001257384,0
69,6715,97.31884058,0.003107162,0
157,15455,98.43949045,0.001570026,0
75,7231,96.41333333,0.00312377,0
91,8837,97.10989011,0.002387456,0
123,11958,97.2195122,0.001824189,0
143,13944,97.51048951,0.00157843,0
81,7988,98.61728395,0.002652562,0
144,14073,97.72916667,0.001709895,0
66,6255,94.77272727,0.003686769,0
71,6927,97.56338028,0.003508071,0
192,18749,97.65104167,0.001257309,0
109,10718,98.33027523,0.00224588,0
108,10395,96.25,0.002171131,0
97,9359,96.48453608,0.002288938,0
78,7485,95.96153846,0.003219104,0
117,11460,97.94871795,0.002125431,0
107,10549,98.58878505,0.002280274,0
124,11898,95.9516129,0.001738829,0
66,6299,95.43939394,0.002694092,0
111,10868,97.90990991,0.002227245,0
78,7556,96.87179487,0.00314413,0
62,5952,96,0.003644279,0
103,9943,96.53398058,0.001980706,0
56,5420,96.78571429,0.004159273,0
129,12449,96.50387597,0.001708156,0
101,9884,97.86138614,0.00238579,0
80,7824,97.8,0.003019051,0
201,19731,98.1641791,0.001098725,0
259,25529,98.56756757,0.000922748,0
90,8718,96.86666667,0.002773371,0
79,7487,94.7721519,0.003145154,0
163,16162,99.15337423,0.001486988,0
105,10129,96.46666667,0.002205115,0
116,11300,97.4137931,0.002041261,0
105,10186,97.00952381,0.002203913,0
80,7853,98.1625,0.003115253,0
58,5388,92.89655172,0.003647526,0
92,8890,96.63043478,0.002637088,0
62,5972,96.32258065,0.003278541,0
184,18136,98.56521739,0.001250525,0
136,13467,99.02205882,0.001557778,0
62,5922,95.51612903,0.00392923,0
178,17598,98.86516854,0.001260661,0
85,8318,97.85882353,0.002372488,0
110,10714,97.4,0.00210367,0
140,13779,98.42142857,0.001754144,0
65,6178,95.04615385,0.003431156,0
61,5894,96.62295082,0.0033386,0
64,6339,99.046875,0.003772603,0
254,25068,98.69291339,0.00096366,0
108,10493,97.15740741,0.002208701,0
76,7562,99.5,0.003221493,0
71,6942,97.77464789,0.003383786,0
96,9214,95.97916667,0.002529263,0
94,9093,96.73404255,0.002670882,0
100,9660,96.6,0.002523434,0
113,11116,98.37168142,0.001882196,0
135,13146,97.37777778,0.001790955,0
43,4108,95.53488372,0.004753286,0
58,5627,97.01724138,0.003486263,0
27,2387,88.40740741,0.007690692,0
20,1763,88.15,0.012634316,0
76,7410,97.5,0.00266728,0
113,11085,98.09734513,0.00192192,0
54,5055,93.61111111,0.003760585,0
122,11773,96.5,0.001972273,0
60,5972,99.53333333,0.003394288,0
199,19853,99.7638191,0.001227672,0
223,22376,100.3408072,0.001044293,0
206,20226,98.18446602,0.00119642,0
108,10442,96.68518519,0.002147589,0
106,10532,99.35849057,0.00232459,0
82,7823,95.40243902,0.002779975,0
84,8224,97.9047619,0.002959747,0
90,8720,96.88888889,0.002768416,0
81,7725,95.37037037,0.002897212,0
61,6104,100.0655738,0.003341417,0
107,10388,97.08411215,0.002260943,0
26,2267,87.19230769,0.00799776,0
47,4474,95.19148936,0.004574217,0
119,11552,97.07563025,0.001761898,0
59,5745,97.37288136,0.004136345,0
120,11703,97.525,0.001909378,0
155,15458,99.72903226,0.001482552,0
84,7947,94.60714286,0.002471518,0
126,12503,99.23015873,0.001928928,0
56,5393,96.30357143,0.0036256,0
268,26509,98.9141791,0.000850255,0
220,21811,99.14090909,0.001109402,0
78,7480,95.8974359,0.003226844,0
161,15755,97.85714286,0.00153885,0
104,10403,100.0288462,0.002334641,0
109,10555,96.83486239,0.0021215,0
112,11019,98.38392857,0.002212658,0
69,6528,94.60869565,0.00319375,0
48,4766,99.29166667,0.004644638,0
79,7641,96.72151899,0.00255709,0
41,3949,96.31707317,0.006152425,0
76,7303,96.09210526,0.00265312,0
101,9905,98.06930693,0.00219717,0
93,8956,96.30107527,0.002183467,0
63,6050,96.03174603,0.003977226,0
115,11313,98.37391304,0.001950439,0
68,6429,94.54411765,0.003316746,0
72,7000,97.22222222,0.002941254,0
151,14886,98.58278146,0.001617693,0
7,476,68,0.033174167,0
37,3373,91.16216216,0.006276056,0
218,21870,100.3211009,0.001023028,0
289,28658,99.16262976,0.000852917,0
66,6279,95.13636364,0.003593015,0
83,8162,98.3373494,0.002961902,0
172,16883,98.15697674,0.001381158,0
112,11011,98.3125,0.002232676,0
92,8927,97.0326087,0.002401055,0
75,7230,96.4,0.003080068,0
77,7667,99.57142857,0.002791276,0
96,8994,93.6875,0.002579011,0
63,6178,98.06349206,0.003218839,0
121,11816,97.65289256,0.001768367,0
209,20644,98.77511962,0.000962226,0
55,5387,97.94545455,0.004610944,0
64,6088,95.125,0.003641317,0
113,11121,98.4159292,0.001781214,0
103,10036,97.4368932,0.001999402,0
113,11091,98.15044248,0.002146125,0
60,5790,96.5,0.003380949,0
217,21358,98.42396313,0.001053449,0
170,16710,98.29411765,0.001442645,0
109,10787,98.96330275,0.002283935,0
110,10610,96.45454545,0.00220189,0
79,7863,99.53164557,0.00317159,0
75,7291,97.21333333,0.003229946,0
101,9589,94.94059406,0.00248018,0
97,9598,98.94845361,0.002475083,0
97,9331,96.19587629,0.00228424,0
96,9505,99.01041667,0.002249263,0
103,10002,97.10679612,0.002427,0
58,5581,96.22413793,0.003499667,0
77,7473,97.05194805,0.00286675,0
92,9113,99.05434783,0.002314967,0
64,5909,92.328125,0.003859444,0
116,11582,99.84482759,0.001978313,0
82,7868,95.95121951,0.002468728,0
99,9678,97.75757576,0.002065051,0
93,9002,96.79569892,0.002693859,0
77,7637,99.18181818,0.002980539,0
156,15302,98.08974359,0.001385581,0
292,28994,99.29452055,0.000819588,0
120,11837,98.64166667,0.002084849,0
135,13161,97.48888889,0.001821433,0
105,10477,99.78095238,0.002280115,0
107,10350,96.72897196,0.00217416,0
95,9094,95.72631579,0.002610085,0
69,6734,97.5942029,0.003584809,0
76,7342,96.60526316,0.002950173,0
108,10700,99.07407407,0.001933972,0
58,5378,92.72413793,0.004194561,0
65,6374,98.06153846,0.003113969,0
88,8579,97.48863636,0.002516632,0
101,9892,97.94059406,0.00210136,0
50,4738,94.76,0.004906918,0
109,10527,96.57798165,0.002121546,0
55,5313,96.6,0.003693259,0
103,10065,97.7184466,0.002220559,0
75,7171,95.61333333,0.00329873,0
123,12207,99.24390244,0.001644779,0
160,15656,97.85,0.001415327,0
286,28151,98.43006993,0.000853653,0
139,13701,98.56834532,0.001744232,0
79,7607,96.29113924,0.003068667,0
84,8275,98.51190476,0.002896012,0
160,15656,97.85,0.001488881,0
59,5681,96.28813559,0.004138845,0
134,13075,97.57462687,0.001861669,0
92,9155,99.51086957,0.002195429,0
90,8730,97,0.002296348,0
107,10335,96.58878505,0.002264132,0
66,6529,98.92424242,0.003076708,0
63,5965,94.68253968,0.003227677,0
142,14078,99.14084507,0.001418348,0
62,5989,96.59677419,0.003939377,0
127,12408,97.7007874,0.001756611,0
46,4448,96.69565217,0.004825889,0
54,5019,92.94444444,0.003787132,0
123,12199,99.17886179,0.001965172,0
64,6120,95.625,0.003167429,0
238,23473,98.62605042,0.001002118,0
249,24718,99.26907631,0.001002742,0
128,12577,98.2578125,0.001920165,0
108,10443,96.69444444,0.002156729,0
105,10478,99.79047619,0.002286731,0
81,7722,95.33333333,0.002947088,0
90,8717,96.85555556,0.002774079,0
78,7497,96.11538462,0.003178571,0
84,8253,98.25,0.002641361,0
77,7623,99,0.002707934,0
119,11599,97.47058824,0.002037085,0
65,6183,95.12307692,0.00311725,0
93,8937,96.09677419,0.002490978,0
76,7360,96.84210526,0.002812893,0
64,6104,95.375,0.003795286,0
108,10714,99.2037037,0.001874037,0
69,6469,93.75362319,0.002952044,0
229,22805,99.58515284,0.000919412,0
87,8419,96.77011494,0.00279214,0
57,5399,94.71929825,0.003582464,0
165,16293,98.74545455,0.001350878,0
239,23608,98.77824268,0.000993983,0
122,12039,98.68032787,0.002045471,0
115,11246,97.79130435,0.002167754,0
127,12555,98.85826772,0.001935802,0
111,10692,96.32432432,0.002190755,0
90,8739,97.1,0.002748584,0
101,9879,97.81188119,0.0023923,0
63,6280,99.68253968,0.003527242,0
109,10748,98.60550459,0.001852269,0
122,11798,96.70491803,0.001994,0
60,5807,96.78333333,0.003373966,0
125,12117,96.936,0.001811435,0
144,14423,100.1597222,0.001396126,0
61,5622,92.16393443,0.00399095,0
151,14885,98.57615894,0.001454793,0
64,6159,96.234375,0.003170159,0
123,12171,98.95121951,0.001635041,0
131,12780,97.55725191,0.001847577,0
74,7236,97.78378378,0.002731575,0
159,15767,99.16352201,0.001263943,0
158,15381,97.34810127,0.001553936,0
108,10652,98.62962963,0.002279411,0
104,10141,97.50961538,0.002338136,0
67,6623,98.85074627,0.003740076,0
89,8648,97.16853933,0.002769716,0
91,8770,96.37362637,0.002662911,0
97,9487,97.80412371,0.002543219,0
123,12002,97.57723577,0.001783984,0
46,4392,95.47826087,0.004459378,0
121,11778,97.33884298,0.002076042,0
70,6784,96.91428571,0.003328203,0
84,8152,97.04761905,0.002397133,0
93,9037,97.17204301,0.002171043,0
61,5846,95.83606557,0.003989017,0
121,11680,96.52892562,0.001749117,0
69,6740,97.68115942,0.003323588,0
110,10585,96.22727273,0.001945147,0
120,11908,99.23333333,0.002087597,0
62,5957,96.08064516,0.003746475,0
230,22595,98.23913043,0.000972563,0
219,21724,99.19634703,0.001142862,0
160,15692,98.075,0.001549428,0
112,10806,96.48214286,0.002175189,0
100,10039,100.39,0.002399869,0
89,8627,96.93258427,0.002694341,0
80,7498,93.725,0.003022797,0
53,5246,98.98113208,0.004351885,0
108,10698,99.05555556,0.001870804,0
120,11678,97.31666667,0.001755538,0
118,11489,97.36440678,0.00206259,0
63,5992,95.11111111,0.00321871,0
80,7872,98.4,0.002742063,0
198,19516,98.56565657,0.001036431,0
114,10994,96.43859649,0.002126504,0
169,16869,99.81656805,0.001291792,0
67,6368,95.04477612,0.003028167,0
113,11074,98,0.001994786,0
159,15605,98.14465409,0.001527563,0
77,7468,96.98701299,0.002935566,0
74,7139,96.47297297,0.003040247,0
176,17295,98.26704545,0.001387389,0
78,7686,98.53846154,0.003149584,0
80,7695,96.1875,0.003063038,0
163,16165,99.17177914,0.001471272,0
106,10286,97.03773585,0.002294124,0
78,7491,96.03846154,0.003127169,0
73,7014,96.08219178,0.00314075,0
113,11091,98.15044248,0.001785009,0
100,9826,98.26,0.002021424,0
109,10571,96.98165138,0.002271019,0
64,6354,99.28125,0.003165206,0
128,12523,97.8359375,0.001794803,0
167,16233,97.20359281,0.00123538,0
66,6490,98.33333333,0.003677738,0
108,10435,96.62037037,0.002057364,0
76,7381,97.11842105,0.002674413,0
38,3445,90.65789474,0.006456216,0
65,6447,99.18461538,0.003890484,0
118,11506,97.50847458,0.001969214,0
145,14246,98.24827586,0.001534049,0
132,13145,99.58333333,0.001541489,0
271,26729,98.63099631,0.000897767,0
112,10808,96.5,0.00218545,0
77,7664,99.53246753,0.003267539,0
83,8173,98.46987952,0.003019195,0
77,7390,95.97402597,0.003163026,0
107,10369,96.90654206,0.002331821,0
133,13232,99.4887218,0.001517402,0
98,9641,98.37755102,0.002063402,0
67,6327,94.43283582,0.00363697,0
160,15682,98.0125,0.001372943,0
28,2482,88.64285714,0.007405074,0
117,11679,99.82051282,0.001778922,0
63,6004,95.3015873,0.003863435,0
113,11103,98.25663717,0.001931027,0
73,7099,97.24657534,0.002756181,0
49,4590,93.67346939,0.004177229,0
61,5951,97.55737705,0.0040065,0
132,12921,97.88636364,0.001650885,0
162,16009,98.82098765,0.001353615,0
250,24631,98.524,0.000986333,0
124,12009,96.84677419,0.001954447,0
146,14309,98.00684932,0.001696538,0
101,10111,100.1089109,0.00236031,0
113,11055,97.83185841,0.002169554,0
74,7184,97.08108108,0.003360274,0
64,6068,94.8125,0.003865095,0
101,9890,97.92079208,0.00218097,0
167,16515,98.89221557,0.001213524,0
65,6225,95.76923077,0.003754438,0
92,8881,96.5326087,0.002511659,0
52,4905,94.32692308,0.003942784,0
119,11868,99.73109244,0.001688602,0
57,5249,92.0877193,0.00429725,0
109,10743,98.55963303,0.002037713,0
72,6952,96.55555556,0.002820437,0
268,26584,99.19402985,0.00074733,0
120,11676,97.3,0.002011723,0
116,11303,97.43965517,0.001738617,0
64,6329,98.890625,0.003171254,0
195,19115,98.02564103,0.001229072,0
78,7645,98.01282051,0.003219948,0
80,7673,95.9125,0.003099165,0
163,16227,99.55214724,0.001467877,0
112,10775,96.20535714,0.002137838,0
111,10884,98.05405405,0.002180836,0
69,6529,94.62318841,0.003291676,0
79,7843,99.27848101,0.00256591,0
102,9969,97.73529412,0.001979644,0
183,17994,98.32786885,0.001349082,0
